"","FBCF","CIB","CURI","EMBI","ER","IBOV","ICE","ICI","IIE","IR","LTOT","NFSP","PIB","POUP","TT","WP"
"135",12.9618028284715,4.9080117701977,4.41521960202965,5.52816566346465,4.56017282005736,10.8024230960542,4.57677071146639,4.60316818331742,4.49200148788245,4.33753196325408,9.98146218504498,-1.51,14.531775224327,12.7790767361827,4.79272800957729,4.71570326080054
"136",12.9616694623702,4.94513631186356,4.41400968052693,5.53654655528029,4.5509251711357,10.7657000630795,4.58598736657132,4.58700621536042,4.54223038621422,4.49470098410296,9.79642331475317,-1.58,14.5322287526546,12.7457734821234,4.7585777326174,4.72039041375612
"137",12.9468311755271,4.94634563087987,4.41400968052693,5.4557280329625,4.51830425296643,10.7641705348375,4.59612944133594,4.58190155904874,4.5685062016165,4.23928403203013,9.78341240475312,-1.57,14.5249261435616,12.7200895853238,4.74961679035312,4.72175512271256
"138",12.9255942561738,4.91844690310135,4.40671924726425,5.39124375499708,4.47312340506776,10.8434841486917,4.57677071146639,4.57264699428253,4.54648118963941,4.31878057960107,9.75839279540634,-1.68,14.5165362748286,12.7049971592254,4.74275584894065,4.72324115317777
"139",12.9076305336185,4.89992717211183,4.4042772436087,5.34363831648346,4.46475803227135,10.880346434044,4.52070102936164,4.51305489708029,4.48074010760991,4.25871956378676,9.32785117268171,-1.37,14.5134761615915,12.6972683821999,4.76123332161968,4.72447785993492
"140",12.8939443460953,4.89447593955597,4.40182926197006,5.32810730250146,4.4664826662142,10.8903485777796,4.50092016461429,4.48074010760991,4.5358201078533,4.11190386781826,9.60912553455536,-1.23,14.5155882095931,12.6976015572318,4.75789127300576,4.7261353772682
"141",12.8877950194472,4.87748478130875,4.3907385752759,5.34544984281196,4.47152450111817,10.9293580682424,4.50534985070588,4.47506150064107,4.50534985070588,4.13145539906103,9.51496676947978,-1.1,14.5246857127474,12.7061754765304,4.74727720261292,4.73066685961791
"142",12.8844032992923,4.866533950122,4.38949864951258,5.39146069826727,4.48604875508023,10.9638555400944,4.49869794147757,4.4496852831477,4.56434819146784,4.12167871561355,9.66749916321513,-0.84,14.5298191249007,12.7051871827613,4.74693013102592,4.72661353703535
"143",12.8835051689014,4.88575211194957,4.38576962095272,5.3680978066093,4.49524370660949,10.9729838424259,4.48975933447676,4.45898767581001,4.57367951889672,3.88758782201406,9.76569547199844,-0.55,14.5291463701457,12.6890473604054,4.74536681648137,4.73685387756775
"144",12.8892046583485,4.93648629545993,4.38077585277223,5.48027653884808,4.53120066578792,10.9030678891171,4.48413185761104,4.47278099794235,4.57779898919196,4.06229477436906,9.69259645633906,-0.5,14.5280884533392,12.6655962436249,4.72366408003588,4.73677502480488
"145",12.8904164862125,4.97652682446281,4.38576962095272,5.51141058200874,4.55356105225486,10.8888545208433,4.46475803227135,4.47733681447821,4.57677071146639,4.30743243243243,9.52694992627254,0.16,14.5265017113765,12.6497227833435,4.70754625260496,4.73872211324732
"146",12.8841668136331,4.97355628585484,4.37449836825309,5.58041569706935,4.5709927341865,10.8199282731614,4.44617445449763,4.47049528266149,4.55387689160054,4.85856592425522,9.56076253529894,0.56,14.5231057182591,12.6483982805903,4.70220614849969,4.74387078502333
"147",12.867221418268,4.92464158092928,4.37197629882038,5.66543756834831,4.53614159957766,10.7866222675623,4.43675153436313,4.47163879336357,4.59511985013459,4.36811648310624,9.50749515000821,0.54,14.515251747913,12.6511807295125,4.66541826633345,4.74113068481825
"148",12.8456878942216,4.96953548321083,4.37071287477361,5.73317945150699,4.59279391492004,10.822403723815,4.41037110768302,4.46014441393783,4.57882621064849,4.13184772516249,9.46410075942663,0.62,14.5048384127098,12.6377461246717,4.6627784986084,4.74178399981771
"149",12.818423379723,5.04786685070158,4.36182392735636,5.79342926478085,4.67245493279369,10.833119436925,4.33859707674655,4.38077585277223,4.6931810633108,4.1154166281328,9.73173404388401,0.67,14.4900540279844,12.6000672890291,4.68435098386253,4.74194488637808
"150",12.7946332158127,5.02361732831942,4.3502779363593,5.67924136574008,4.64140567857019,10.9006105584481,4.34120464015363,4.3554259528767,4.64053732982538,4.16936303965978,9.37232360591372,0.73,14.4794747227609,12.5545917635967,4.61611012602643,4.74335701898749
"151",12.7724265901066,5.03500265054455,4.33729074083249,5.63461952067883,4.6456401185418,10.9296635479395,4.32148013480585,4.3267781604434,4.65491227788291,4.31455702037429,9.43416949345215,0.65,14.4716961493286,12.5229539364442,4.61739515561066,4.74254532167454
